date,state,spy_close,qqq_close,vix,upro_shares,tqqq_shares,cash,upro_value,tqqq_value,portfolio_value,data_source
2013-08-06,BULL_100,169.73,76.56,12.72,21088.7715,53646.7756,1404.28,130328.61,45959.19,177692.08,polygon
2013-08-07,BULL_100,169.18,76.42,12.98,21088.7715,53646.7756,1404.28,128921.99,45696.32,176022.59,polygon
2013-08-08,BULL_100,169.8,76.8,12.73,21088.7715,53646.7756,1404.28,130328.61,46307.9,178040.79,polygon
2013-08-09,BULL_100,169.31,76.49,13.41,21088.7715,53646.7756,1404.28,129204.58,45808.98,176417.84,polygon
2013-08-12,BULL_100,169.11,76.67,12.81,21088.7715,53646.7756,1404.28,128624.64,46093.31,176122.23,polygon
2013-08-13,BULL_100,169.61,77.1,12.31,21088.7715,53646.7756,1404.28,129995.41,46860.46,178260.15,polygon
2013-08-14,BULL_100,168.74,76.81,13.04,21088.7715,53646.7756,1404.28,127903.4,46340.08,175647.77,polygon
2013-08-15,BULL_100,166.38,75.51,14.73,21088.7715,53646.7756,1404.28,122331.75,44017.18,167753.21,polygon
2013-08-16,BULL_100,165.83,75.48,14.37,21088.7715,53646.7756,1404.28,121313.16,43856.24,166573.68,polygon
2013-08-19,BULL_100,164.77,75.35,15.1,21088.7715,53646.7756,1404.28,119029.24,43684.57,164118.1,polygon
2013-08-20,BULL_100,165.58,75.68,14.91,21088.7715,53646.7756,1404.28,120699.48,44285.41,166389.17,polygon
2013-08-21,DEFENSIVE_SPY,164.56,75.42,15.94,10903.228,50387.8452,61751.12,61248.88,41176.95,164176.95,polygon
2013-08-22,DEFENSIVE_SPY,166.06,76.16,14.76,10903.228,50387.8452,61751.12,62829.85,42356.02,166936.99,polygon
2013-08-23,DEFENSIVE_SPY,166.62,76.67,13.98,10903.228,50387.8452,61751.12,63502.58,43247.89,168501.59,polygon
2013-08-26,BULL_100,166.0,76.71,14.99,21442.7116,48605.8083,1594.58,123707.29,41752.39,167054.26,polygon
2013-08-27,BULL_100,163.33,75.14,16.77,21442.7116,48605.8083,1594.58,117452.45,39122.82,158169.85,polygon
2013-08-28,DEFENSIVE_SPY,163.91,75.43,16.49,10829.0295,49122.833,59186.7,59948.42,40054.76,159189.88,polygon
2013-08-29,DEFENSIVE_SPY,164.17,75.96,16.81,10829.0295,49122.833,59186.7,60300.37,40880.02,160367.09,polygon
2013-08-30,DEFENSIVE_SPY,163.65,75.47,17.01,10829.0295,49122.833,59186.7,59569.41,40118.62,158874.72,polygon
2013-09-03,DEFENSIVE_SPY,164.39,75.9,16.61,10829.0295,49122.833,59186.7,60471.47,40776.86,160435.03,polygon
2013-09-04,DEFENSIVE_SPY,165.75,76.71,15.88,10829.0295,49122.833,59186.7,61996.19,42108.09,163290.98,polygon
2013-09-05,DEFENSIVE_SPY,165.96,76.84,15.77,10829.0295,49122.833,59186.7,62095.82,42294.76,163577.28,polygon
2013-09-06,DEFENSIVE_SPY,166.04,76.93,15.85,10829.0295,49122.833,59186.7,62258.26,42447.04,163891.99,polygon
2013-09-09,DEFENSIVE_SPY,167.63,77.83,15.63,10829.0295,49122.833,59186.7,64126.26,43940.37,167253.33,polygon
2013-09-10,DEFENSIVE_SPY,168.87,78.21,14.53,10829.0295,49122.833,59186.7,65515.63,44608.44,169310.77,polygon
2013-09-11,BULL_100,169.4,78.06,13.82,20724.6229,46754.774,1589.29,126559.05,42242.94,170391.28,polygon
2013-09-12,BULL_100,168.95,78.01,14.29,20724.6229,46754.774,1589.29,125713.49,42051.24,169354.02,polygon
2013-09-13,BULL_100,169.33,78.06,14.16,20724.6229,46754.774,1589.29,126368.39,42186.83,170144.51,polygon
