date,step2_state,step3_state,spy_close,vix,spxu_close,spxu_shares,spxu_value,cash,portfolio_value,data_source
2022-09-19,CASH,CASH_IDLE,389.76,25.76,17.39,0.0,0.0,67106.07,67106.07,databento
2022-09-20,CASH,CASH_IDLE,384.33,27.16,18.14,0.0,0.0,67106.07,67106.07,databento
2022-09-21,CASH,CASH_IDLE,375.18,27.99,19.41,0.0,0.0,67106.07,67106.07,databento
2022-09-22,CASH,CASH_IDLE,374.99,27.35,19.5,0.0,0.0,67106.07,67106.07,databento
2022-09-23,CASH,CASH_IDLE,368.1,29.92,20.47,0.0,0.0,67106.07,67106.07,databento
2022-09-26,CASH,CASH_IDLE,365.15,32.26,21.08,0.0,0.0,67106.07,67106.07,databento
2022-09-27,CASH,CASH_SPXU,363.55,32.6,21.37,1645.5632,35165.69,33477.7,68643.38,databento
2022-09-28,CASH,CASH_SPXU,370.06,30.18,20.22,1645.5632,33273.29,33477.7,66750.98,databento
2022-09-29,CASH,CASH_SPXU,364.24,31.84,21.17,1645.5632,34836.57,33477.7,68314.27,databento
2022-09-30,CASH,CASH_SPXU,357.95,31.62,22.36,1645.5632,36794.79,33477.7,70272.49,databento
2022-10-03,CASH,CASH_SPXU,367.69,30.1,20.5,1645.5632,33734.05,33477.7,67211.74,databento
2022-10-04,CASH,CASH_SPXU,377.06,29.07,18.89,1645.5632,31084.69,33477.7,64562.39,databento
2022-10-05,CASH,CASH_IDLE,378.59,28.55,18.67,0.0,0.0,64951.82,64951.82,databento
2022-10-06,CASH,CASH_IDLE,372.15,30.52,19.65,0.0,0.0,64951.82,64951.82,databento
2022-10-07,CASH,CASH_SPXU,361.95,31.36,21.3,1651.8775,35184.99,32402.7,67587.69,databento
2022-10-10,CASH,CASH_SPXU,360.79,32.45,21.45,1651.8775,35432.77,32402.7,67835.47,databento
2022-10-11,CASH,CASH_SPXU,358.28,33.63,21.94,1651.8775,36242.19,32402.7,68644.89,databento
2022-10-12,CASH,CASH_SPXU,357.64,33.57,22.06,1651.8775,36440.42,32402.7,68843.12,databento
2022-10-13,CASH,CASH_SPXU,365.84,31.94,20.55,1651.8775,33946.08,32402.7,66348.78,databento
2022-10-14,CASH,CASH_SPXU,356.6,32.02,22.21,1651.8775,36688.2,32402.7,69090.9,databento
2022-10-17,CASH,CASH_SPXU,369.75,31.37,19.74,1651.8775,32608.06,32402.7,65010.76,databento
2022-10-18,CASH,CASH_SPXU,374.1,30.5,19.04,1651.8775,31451.75,32402.7,63854.45,databento
2022-10-19,CASH,CASH_SPXU,367.52,30.76,20.11,1651.8775,33219.26,32402.7,65621.96,databento
2022-10-20,CASH,CASH_SPXU,364.17,29.98,20.66,1651.8775,34127.79,32402.7,66530.49,databento
2022-10-21,CASH,CASH_IDLE,375.65,29.69,18.77,0.0,0.0,66503.43,66503.43,databento
2022-10-24,CASH,CASH_IDLE,378.9,29.85,18.28,0.0,0.0,66503.43,66503.43,databento
2022-10-25,CASH,CASH_IDLE,381.18,28.46,17.92,0.0,0.0,66503.43,66503.43,databento
2022-10-26,CASH,CASH_IDLE,383.73,27.28,17.56,0.0,0.0,66503.43,66503.43,databento
2022-10-27,CASH,CASH_IDLE,377.4,27.39,18.46,0.0,0.0,66503.43,66503.43,databento
2022-10-28,CASH,CASH_IDLE,390.2,25.75,16.74,0.0,0.0,66503.43,66503.43,databento
2022-10-31,CASH,CASH_IDLE,386.73,25.88,17.1,0.0,0.0,66503.43,66503.43,databento
2022-11-01,CASH,CASH_IDLE,384.45,25.81,17.42,0.0,0.0,66503.43,66503.43,databento
2022-11-02,CASH,CASH_IDLE,374.08,25.86,18.84,0.0,0.0,66503.43,66503.43,databento
2022-11-03,CASH,CASH_IDLE,370.37,25.3,19.42,0.0,0.0,66503.43,66503.43,databento
2022-11-04,CASH,CASH_IDLE,376.0,24.55,18.59,0.0,0.0,66503.43,66503.43,databento
2022-11-07,CASH,CASH_IDLE,379.99,24.35,17.98,0.0,0.0,66503.43,66503.43,databento
2022-11-08,CASH,CASH_IDLE,382.64,25.54,17.59,0.0,0.0,66503.43,66503.43,databento
2022-11-09,CASH,CASH_IDLE,374.32,26.09,18.79,0.0,0.0,66503.43,66503.43,databento
2022-11-10,CASH,CASH_IDLE,395.7,23.53,15.6,0.0,0.0,66503.43,66503.43,databento
2022-11-11,CASH,CASH_IDLE,398.57,22.52,15.27,0.0,0.0,66503.43,66503.43,databento
2022-11-14,CASH,CASH_IDLE,395.91,23.73,15.56,0.0,0.0,66503.43,66503.43,databento
2022-11-15,CASH,CASH_IDLE,398.08,24.54,15.31,0.0,0.0,66503.43,66503.43,databento
2022-11-16,CASH,CASH_IDLE,396.19,24.11,15.52,0.0,0.0,66503.43,66503.43,databento
2022-11-17,CASH,CASH_IDLE,394.15,23.93,15.79,0.0,0.0,66503.43,66503.43,databento
2022-11-18,CASH,CASH_IDLE,395.95,23.12,15.55,0.0,0.0,66503.43,66503.43,databento
2022-11-21,CASH,CASH_IDLE,394.57,22.36,15.72,0.0,0.0,66503.43,66503.43,databento
2022-11-22,CASH,CASH_IDLE,399.84,21.29,15.11,0.0,0.0,66503.43,66503.43,databento
2022-11-23,CASH,CASH_IDLE,403.05,20.35,14.78,0.0,0.0,66503.43,66503.43,databento
2022-11-25,CASH,CASH_IDLE,402.01,20.5,14.89,0.0,0.0,66503.43,66503.43,databento
2022-11-28,CASH,CASH_IDLE,396.21,22.21,15.55,0.0,0.0,66503.43,66503.43,databento
2022-11-29,CASH,CASH_IDLE,394.97,21.89,15.71,0.0,0.0,66503.43,66503.43,databento
2022-11-30,CASH,CASH_IDLE,408.26,20.58,14.13,0.0,0.0,66503.43,66503.43,databento
2022-12-01,SMA_RECOVERY,INACTIVE,407.03,19.84,14.27,0.0,0.0,66503.43,66503.43,databento
2022-12-02,BULL_100,INACTIVE,406.0,19.06,14.38,0.0,0.0,66503.43,66503.43,databento
2022-12-05,BULL_100,INACTIVE,400.25,20.75,15.0,0.0,0.0,66503.43,66503.43,databento
2022-12-06,CASH,CASH_IDLE,394.26,22.17,15.69,0.0,0.0,66503.43,66503.43,databento
2022-12-07,CASH,CASH_IDLE,393.3,22.68,15.8,0.0,0.0,66503.43,66503.43,databento
2022-12-08,CASH,CASH_IDLE,395.96,22.29,15.44,0.0,0.0,66503.43,66503.43,databento
2022-12-09,CASH,CASH_IDLE,392.94,22.83,15.83,0.0,0.0,66503.43,66503.43,databento
2022-12-12,CASH,CASH_IDLE,398.74,25.0,15.17,0.0,0.0,66503.43,66503.43,databento
2022-12-13,CASH,CASH_IDLE,401.86,22.55,14.8,0.0,0.0,66503.43,66503.43,databento
2022-12-14,CASH,CASH_IDLE,400.26,21.14,14.98,0.0,0.0,66503.43,66503.43,databento
2022-12-15,CASH,CASH_IDLE,389.58,22.83,16.25,0.0,0.0,66503.43,66503.43,databento
2022-12-16,CASH,CASH_IDLE,382.6,22.62,16.86,0.0,0.0,66503.43,66503.43,databento
2022-12-19,CASH,CASH_IDLE,380.55,22.42,17.15,0.0,0.0,66503.43,66503.43,databento
2022-12-20,CASH,CASH_IDLE,381.7,21.48,17.02,0.0,0.0,66503.43,66503.43,databento
2022-12-21,CASH,CASH_IDLE,386.62,20.07,16.36,0.0,0.0,66503.43,66503.43,databento
2022-12-22,CASH,CASH_IDLE,380.62,21.97,17.08,0.0,0.0,66503.43,66503.43,databento
2022-12-23,CASH,CASH_IDLE,382.93,20.87,16.81,0.0,0.0,66503.43,66503.43,databento
2022-12-27,CASH,CASH_IDLE,381.38,21.65,17.0,0.0,0.0,66503.43,66503.43,databento
2022-12-28,CASH,CASH_IDLE,377.32,22.14,17.56,0.0,0.0,66503.43,66503.43,databento
2022-12-29,CASH,CASH_IDLE,382.77,21.44,16.8,0.0,0.0,66503.43,66503.43,databento
2022-12-30,CASH,CASH_IDLE,383.08,21.67,16.76,0.0,0.0,66503.43,66503.43,databento
2023-01-03,CASH,CASH_IDLE,380.79,22.9,17.08,0.0,0.0,66503.43,66503.43,databento
2023-01-04,CASH,CASH_IDLE,383.65,22.01,16.7,0.0,0.0,66503.43,66503.43,databento
2023-01-05,CASH,CASH_IDLE,380.09,22.46,17.18,0.0,0.0,66503.43,66503.43,databento
2023-01-06,CASH,CASH_IDLE,387.8,21.13,16.11,0.0,0.0,66503.43,66503.43,databento
2023-01-09,CASH,CASH_IDLE,387.38,21.97,16.17,0.0,0.0,66503.43,66503.43,databento
2023-01-10,CASH,CASH_IDLE,390.72,20.58,15.78,0.0,0.0,66503.43,66503.43,databento
2023-01-11,CASH,CASH_IDLE,395.34,21.09,15.23,0.0,0.0,66503.43,66503.43,databento
2023-01-12,CASH,CASH_IDLE,397.14,18.83,15.05,0.0,0.0,66503.43,66503.43,databento
2023-01-13,CASH,CASH_IDLE,398.25,18.35,14.94,0.0,0.0,66503.43,66503.43,databento
2023-01-17,SMA_RECOVERY,INACTIVE,396.81,19.36,15.12,0.0,0.0,66503.43,66503.43,databento
2023-01-18,CASH,CASH_IDLE,391.51,20.34,15.7,0.0,0.0,66503.43,66503.43,databento
2023-01-19,CASH,CASH_IDLE,389.03,20.52,16.04,0.0,0.0,66503.43,66503.43,databento
2023-01-20,CASH,CASH_IDLE,396.08,19.85,15.17,0.0,0.0,66503.43,66503.43,databento
2023-01-23,SMA_RECOVERY,INACTIVE,400.37,19.81,14.68,0.0,0.0,66503.43,66503.43,databento
2023-01-24,BULL_100,INACTIVE,398.81,19.2,14.84,0.0,0.0,66503.43,66503.43,databento
2023-01-25,BULL_100,INACTIVE,400.85,19.08,14.62,0.0,0.0,66503.43,66503.43,databento
2023-01-26,BULL_100,INACTIVE,403.52,18.73,14.35,0.0,0.0,66503.43,66503.43,databento
2023-01-27,BULL_100,INACTIVE,405.59,18.51,14.15,0.0,0.0,66503.43,66503.43,databento
2023-01-30,BULL_100,INACTIVE,401.68,19.94,14.55,0.0,0.0,66503.43,66503.43,databento
2023-01-31,BULL_100,INACTIVE,405.56,19.4,14.13,0.0,0.0,66503.43,66503.43,databento
2023-02-01,BULL_100,INACTIVE,412.38,17.87,13.43,0.0,0.0,66503.43,66503.43,databento
2023-02-02,BULL_100,INACTIVE,414.0,18.73,13.27,0.0,0.0,66503.43,66503.43,databento
2023-02-03,BULL_100,INACTIVE,411.96,18.33,13.45,0.0,0.0,66503.43,66503.43,databento
2023-02-06,BULL_100,INACTIVE,410.67,19.43,13.62,0.0,0.0,66503.43,66503.43,databento
2023-02-07,BULL_100,INACTIVE,414.53,18.66,13.22,0.0,0.0,66503.43,66503.43,databento
2023-02-08,BULL_100,INACTIVE,411.16,19.63,13.54,0.0,0.0,66503.43,66503.43,databento
2023-02-09,BULL_100,INACTIVE,407.26,20.71,13.93,0.0,0.0,66503.43,66503.43,databento
2023-02-10,BULL_100,INACTIVE,407.98,20.53,13.81,0.0,0.0,66503.43,66503.43,databento
2023-02-13,BULL_100,INACTIVE,412.88,20.34,13.38,0.0,0.0,66503.43,66503.43,databento
2023-02-14,BULL_100,INACTIVE,412.0,18.91,13.45,0.0,0.0,66503.43,66503.43,databento
2023-02-15,BULL_100,INACTIVE,414.0,18.23,13.3,0.0,0.0,66503.43,66503.43,databento
2023-02-16,BULL_100,INACTIVE,407.14,20.17,13.97,0.0,0.0,66503.43,66503.43,databento
2023-02-17,BULL_100,INACTIVE,407.2,20.02,13.99,0.0,0.0,66503.43,66503.43,databento
2023-02-21,BULL_100,INACTIVE,399.6,22.87,14.77,0.0,0.0,66503.43,66503.43,databento
2023-02-22,BULL_100,INACTIVE,399.6,22.29,14.78,0.0,0.0,66503.43,66503.43,databento
2023-02-23,BULL_100,INACTIVE,399.99,21.14,14.74,0.0,0.0,66503.43,66503.43,databento
2023-02-24,BULL_100,INACTIVE,396.25,21.67,15.16,0.0,0.0,66503.43,66503.43,databento
2023-02-27,BULL_100,INACTIVE,398.07,20.95,14.97,0.0,0.0,66503.43,66503.43,databento
2023-02-28,BULL_100,INACTIVE,395.38,20.7,15.29,0.0,0.0,66503.43,66503.43,databento
2023-03-01,BULL_100,INACTIVE,394.99,20.58,15.33,0.0,0.0,66503.43,66503.43,databento
2023-03-02,DEFENSIVE_SPY,INACTIVE,397.09,19.59,15.11,0.0,0.0,66503.43,66503.43,databento
2023-03-03,DEFENSIVE_SPY,INACTIVE,404.64,18.49,14.25,0.0,0.0,66503.43,66503.43,databento
2023-03-06,BULL_100,INACTIVE,404.76,18.61,14.26,0.0,0.0,66503.43,66503.43,databento
2023-03-07,BULL_100,INACTIVE,398.45,19.59,14.92,0.0,0.0,66503.43,66503.43,databento
2023-03-08,BULL_100,INACTIVE,398.85,19.11,14.89,0.0,0.0,66503.43,66503.43,databento
2023-03-09,BULL_100,INACTIVE,390.69,22.61,15.82,0.0,0.0,66503.43,66503.43,databento
2023-03-10,CASH,CASH_IDLE,386.85,24.8,16.28,0.0,0.0,66503.43,66503.43,databento
2023-03-13,CASH,CASH_IDLE,385.75,26.52,16.42,0.0,0.0,66503.43,66503.43,databento
2023-03-14,CASH,CASH_IDLE,391.63,23.73,15.7,0.0,0.0,66503.43,66503.43,databento
2023-03-15,CASH,CASH_IDLE,388.77,26.14,16.05,0.0,0.0,66503.43,66503.43,databento
2023-03-16,CASH,CASH_IDLE,396.0,22.99,15.18,0.0,0.0,66503.43,66503.43,databento
2023-03-17,SMA_RECOVERY,INACTIVE,391.05,25.51,15.62,0.0,0.0,66503.43,66503.43,databento
2023-03-20,CASH,CASH_IDLE,393.66,24.15,15.28,0.0,0.0,66503.43,66503.43,databento
2023-03-21,SMA_RECOVERY,INACTIVE,398.89,21.38,14.68,0.0,0.0,66503.43,66503.43,databento
2023-03-22,BULL_100,INACTIVE,392.74,22.26,15.23,0.0,0.0,66503.43,66503.43,databento
2023-03-23,BULL_100,INACTIVE,393.84,22.61,15.13,0.0,0.0,66503.43,66503.43,databento
2023-03-24,DEFENSIVE_SPY,INACTIVE,396.48,21.74,14.81,0.0,0.0,66503.43,66503.43,databento
2023-03-27,DEFENSIVE_SPY,INACTIVE,397.02,20.6,14.79,0.0,0.0,66503.43,66503.43,databento
2023-03-28,DEFENSIVE_SPY,INACTIVE,396.67,19.97,14.84,0.0,0.0,66503.43,66503.43,databento
2023-03-29,DEFENSIVE_SPY,INACTIVE,400.93,19.12,14.35,0.0,0.0,66503.43,66503.43,databento
2023-03-30,DEFENSIVE_SPY,INACTIVE,404.2,19.02,14.03,0.0,0.0,66503.43,66503.43,databento
2023-03-31,BULL_100,INACTIVE,409.76,18.7,13.47,0.0,0.0,66503.43,66503.43,databento
2023-04-03,BULL_100,INACTIVE,410.59,18.55,13.37,0.0,0.0,66503.43,66503.43,databento
2023-04-04,BULL_100,INACTIVE,409.09,19.0,13.53,0.0,0.0,66503.43,66503.43,databento
2023-04-05,BULL_100,INACTIVE,407.28,19.08,13.73,0.0,0.0,66503.43,66503.43,databento
2023-04-06,BULL_100,INACTIVE,408.78,18.4,13.59,0.0,0.0,66503.43,66503.43,databento
2023-04-10,BULL_100,INACTIVE,410.13,18.97,13.46,0.0,0.0,66503.43,66503.43,databento
2023-04-11,BULL_100,INACTIVE,409.9,19.1,13.48,0.0,0.0,66503.43,66503.43,databento
2023-04-12,BULL_100,INACTIVE,407.2,19.09,13.76,0.0,0.0,66503.43,66503.43,databento
2023-04-13,BULL_100,INACTIVE,413.1,17.8,13.19,0.0,0.0,66503.43,66503.43,databento
2023-04-14,BULL_100,INACTIVE,413.13,17.07,13.2,0.0,0.0,66503.43,66503.43,databento
2023-04-17,BULL_100,INACTIVE,413.86,16.95,13.13,0.0,0.0,66503.43,66503.43,databento
2023-04-18,BULL_100,INACTIVE,413.88,16.83,13.13,0.0,0.0,66503.43,66503.43,databento
2023-04-19,BULL_100,INACTIVE,412.94,16.46,13.23,0.0,0.0,66503.43,66503.43,databento
2023-04-20,BULL_100,INACTIVE,411.66,17.17,13.37,0.0,0.0,66503.43,66503.43,databento
2023-04-21,BULL_100,INACTIVE,412.03,16.77,13.35,0.0,0.0,66503.43,66503.43,databento
2023-04-24,BULL_100,INACTIVE,412.26,16.89,13.32,0.0,0.0,66503.43,66503.43,databento
2023-04-25,BULL_100,INACTIVE,407.92,18.76,13.74,0.0,0.0,66503.43,66503.43,databento
2023-04-26,BULL_100,INACTIVE,405.4,18.84,14.01,0.0,0.0,66503.43,66503.43,databento
2023-04-27,BULL_100,INACTIVE,411.85,17.03,13.35,0.0,0.0,66503.43,66503.43,databento
2023-04-28,BULL_100,INACTIVE,416.18,15.78,12.99,0.0,0.0,66503.43,66503.43,databento
2023-05-01,BULL_100,INACTIVE,415.01,16.08,13.06,0.0,0.0,66503.43,66503.43,databento
2023-05-02,BULL_100,INACTIVE,410.99,17.78,13.43,0.0,0.0,66503.43,66503.43,databento
2023-05-03,BULL_100,INACTIVE,406.59,18.34,13.86,0.0,0.0,66503.43,66503.43,databento
2023-05-04,BULL_100,INACTIVE,406.33,20.09,13.93,0.0,0.0,66503.43,66503.43,databento
2023-05-05,BULL_100,INACTIVE,412.25,17.19,13.3,0.0,0.0,66503.43,66503.43,databento
2023-05-08,BULL_100,INACTIVE,412.51,16.98,13.29,0.0,0.0,66503.43,66503.43,databento
2023-05-09,BULL_100,INACTIVE,411.35,17.71,13.43,0.0,0.0,66503.43,66503.43,databento
2023-05-10,BULL_100,INACTIVE,413.34,16.94,13.23,0.0,0.0,66503.43,66503.43,databento
2023-05-11,BULL_100,INACTIVE,412.43,16.93,13.34,0.0,0.0,66503.43,66503.43,databento
2023-05-12,BULL_100,INACTIVE,410.84,17.03,13.47,0.0,0.0,66503.43,66503.43,databento
2023-05-15,BULL_100,INACTIVE,412.56,17.12,13.33,0.0,0.0,66503.43,66503.43,databento
2023-05-16,BULL_100,INACTIVE,410.81,17.99,13.5,0.0,0.0,66503.43,66503.43,databento
2023-05-17,BULL_100,INACTIVE,414.96,16.87,13.1,0.0,0.0,66503.43,66503.43,databento
2023-05-18,BULL_100,INACTIVE,419.89,16.05,12.65,0.0,0.0,66503.43,66503.43,databento
2023-05-19,BULL_100,INACTIVE,418.6,16.81,12.82,0.0,0.0,66503.43,66503.43,databento
2023-05-22,BULL_100,INACTIVE,419.94,17.21,12.67,0.0,0.0,66503.43,66503.43,databento
2023-05-23,BULL_100,INACTIVE,414.73,18.53,13.14,0.0,0.0,66503.43,66503.43,databento
2023-05-24,BULL_100,INACTIVE,412.9,20.03,13.31,0.0,0.0,66503.43,66503.43,databento
2023-05-25,BULL_100,INACTIVE,413.88,19.14,13.24,0.0,0.0,66503.43,66503.43,databento
2023-05-26,BULL_100,INACTIVE,420.6,17.95,12.65,0.0,0.0,66503.43,66503.43,databento
2023-05-30,BULL_100,INACTIVE,420.29,17.46,12.65,0.0,0.0,66503.43,66503.43,databento
2023-05-31,BULL_100,INACTIVE,418.42,17.94,12.83,0.0,0.0,66503.43,66503.43,databento
2023-06-01,BULL_100,INACTIVE,422.0,15.65,12.5,0.0,0.0,66503.43,66503.43,databento
2023-06-02,BULL_100,INACTIVE,428.02,14.6,11.98,0.0,0.0,66503.43,66503.43,databento
2023-06-05,BULL_100,INACTIVE,426.64,14.73,12.11,0.0,0.0,66503.43,66503.43,databento
2023-06-06,BULL_100,INACTIVE,428.48,13.96,11.95,0.0,0.0,66503.43,66503.43,databento
2023-06-07,BULL_100,INACTIVE,426.62,13.94,12.13,0.0,0.0,66503.43,66503.43,databento
2023-06-08,BULL_100,INACTIVE,428.82,13.65,11.95,0.0,0.0,66503.43,66503.43,databento
2023-06-09,BULL_100,INACTIVE,429.9,13.83,11.83,0.0,0.0,66503.43,66503.43,databento
2023-06-12,BULL_100,INACTIVE,433.8,15.01,11.54,0.0,0.0,66503.43,66503.43,databento
2023-06-13,BULL_100,INACTIVE,436.77,14.61,11.32,0.0,0.0,66503.43,66503.43,databento
2023-06-14,BULL_100,INACTIVE,437.26,13.88,11.28,0.0,0.0,66503.43,66503.43,databento
2023-06-15,BULL_100,INACTIVE,441.88,14.5,10.94,0.0,0.0,66503.43,66503.43,databento
2023-06-16,BULL_TRIMMED,INACTIVE,439.5,13.54,11.01,0.0,0.0,66503.43,66503.43,databento
2023-06-20,BULL_TRIMMED,INACTIVE,437.42,13.88,11.17,0.0,0.0,66503.43,66503.43,databento
2023-06-21,BULL_TRIMMED,INACTIVE,435.0,13.2,11.22,0.0,0.0,66503.43,66503.43,databento
2023-06-22,BULL_TRIMMED,INACTIVE,436.68,12.91,11.12,0.0,0.0,66503.43,66503.43,databento
2023-06-23,BULL_TRIMMED,INACTIVE,432.79,13.44,11.4,0.0,0.0,66503.43,66503.43,databento
2023-06-26,BULL_100,INACTIVE,432.25,14.25,11.47,0.0,0.0,66503.43,66503.43,databento
2023-06-27,BULL_100,INACTIVE,435.45,13.74,11.21,0.0,0.0,66503.43,66503.43,databento
2023-06-28,BULL_100,INACTIVE,436.95,13.43,11.09,0.0,0.0,66503.43,66503.43,databento
2023-06-29,BULL_100,INACTIVE,438.3,13.54,11.02,0.0,0.0,66503.43,66503.43,databento
2023-06-30,BULL_100,INACTIVE,442.87,13.59,10.66,0.0,0.0,66503.43,66503.43,databento
2023-07-03,BULL_100,INACTIVE,443.87,13.57,10.6,0.0,0.0,66503.43,66503.43,databento
2023-07-05,BULL_100,INACTIVE,442.83,14.18,10.69,0.0,0.0,66503.43,66503.43,databento
2023-07-06,BULL_100,INACTIVE,439.49,15.44,10.94,0.0,0.0,66503.43,66503.43,databento
2023-07-07,BULL_100,INACTIVE,438.65,14.83,11.02,0.0,0.0,66503.43,66503.43,databento
2023-07-10,BULL_100,INACTIVE,439.68,15.07,10.95,0.0,0.0,66503.43,66503.43,databento
2023-07-11,BULL_100,INACTIVE,442.42,14.84,10.75,0.0,0.0,66503.43,66503.43,databento
2023-07-12,BULL_100,INACTIVE,446.4,13.54,10.47,0.0,0.0,66503.43,66503.43,databento
2023-07-13,BULL_100,INACTIVE,449.37,13.61,10.28,0.0,0.0,66503.43,66503.43,databento
2023-07-14,BULL_100,INACTIVE,449.14,13.34,10.32,0.0,0.0,66503.43,66503.43,databento
2023-07-17,BULL_100,INACTIVE,450.29,13.48,10.21,0.0,0.0,66503.43,66503.43,databento
2023-07-18,BULL_100,INACTIVE,454.05,13.3,9.97,0.0,0.0,66503.43,66503.43,databento
2023-07-19,BULL_100,INACTIVE,454.0,13.76,9.98,0.0,0.0,66503.43,66503.43,databento
2023-07-20,BULL_100,INACTIVE,452.25,13.99,10.11,0.0,0.0,66503.43,66503.43,databento
2023-07-21,BULL_100,INACTIVE,451.95,13.6,10.11,0.0,0.0,66503.43,66503.43,databento
2023-07-24,BULL_100,INACTIVE,454.31,13.91,9.98,0.0,0.0,66503.43,66503.43,databento
2023-07-25,BULL_100,INACTIVE,455.32,13.86,9.92,0.0,0.0,66503.43,66503.43,databento
2023-07-26,BULL_100,INACTIVE,455.6,13.19,9.9,0.0,0.0,66503.43,66503.43,databento
2023-07-27,BULL_100,INACTIVE,452.74,14.41,10.11,0.0,0.0,66503.43,66503.43,databento
2023-07-28,BULL_100,INACTIVE,457.08,13.33,9.81,0.0,0.0,66503.43,66503.43,databento
2023-07-31,BULL_100,INACTIVE,457.81,13.63,9.78,0.0,0.0,66503.43,66503.43,databento
2023-08-01,BULL_100,INACTIVE,454.98,13.93,9.97,0.0,0.0,66503.43,66503.43,databento
2023-08-02,BULL_100,INACTIVE,450.85,16.09,10.24,0.0,0.0,66503.43,66503.43,databento
2023-08-03,BULL_100,INACTIVE,449.87,15.92,10.33,0.0,0.0,66503.43,66503.43,databento
2023-08-04,BULL_100,INACTIVE,446.89,17.1,10.57,0.0,0.0,66503.43,66503.43,databento
2023-08-07,BULL_100,INACTIVE,450.72,15.77,10.27,0.0,0.0,66503.43,66503.43,databento
2023-08-08,BULL_100,INACTIVE,448.65,15.99,10.41,0.0,0.0,66503.43,66503.43,databento
2023-08-09,BULL_100,INACTIVE,446.8,15.96,10.55,0.0,0.0,66503.43,66503.43,databento
2023-08-10,BULL_100,INACTIVE,446.44,15.85,10.59,0.0,0.0,66503.43,66503.43,databento
2023-08-11,BULL_100,INACTIVE,445.82,14.84,10.61,0.0,0.0,66503.43,66503.43,databento
2023-08-14,BULL_100,INACTIVE,448.51,14.82,10.45,0.0,0.0,66503.43,66503.43,databento
2023-08-15,BULL_100,INACTIVE,443.15,16.46,10.84,0.0,0.0,66503.43,66503.43,databento
2023-08-16,BULL_100,INACTIVE,439.54,16.78,11.11,0.0,0.0,66503.43,66503.43,databento
2023-08-17,DEFENSIVE_BOTH,INACTIVE,436.07,17.89,11.39,0.0,0.0,66503.43,66503.43,databento
2023-08-18,DEFENSIVE_BOTH,INACTIVE,436.16,17.3,11.35,0.0,0.0,66503.43,66503.43,databento
2023-08-21,DEFENSIVE_BOTH,INACTIVE,438.65,17.13,11.2,0.0,0.0,66503.43,66503.43,databento
2023-08-22,DEFENSIVE_BOTH,INACTIVE,438.19,16.97,11.24,0.0,0.0,66503.43,66503.43,databento
2023-08-23,DEFENSIVE_BOTH,INACTIVE,445.09,15.98,10.73,0.0,0.0,66503.43,66503.43,databento
2023-08-24,DEFENSIVE_BOTH,INACTIVE,437.19,17.2,11.32,0.0,0.0,66503.43,66503.43,databento
2023-08-25,DEFENSIVE_BOTH,INACTIVE,439.65,15.68,11.11,0.0,0.0,66503.43,66503.43,databento
2023-08-28,DEFENSIVE_BOTH,INACTIVE,442.83,15.08,10.9,0.0,0.0,66503.43,66503.43,databento
2023-08-29,DEFENSIVE_BOTH,INACTIVE,449.45,14.45,10.42,0.0,0.0,66503.43,66503.43,databento
2023-08-30,DEFENSIVE_BOTH,INACTIVE,451.08,13.88,10.31,0.0,0.0,66503.43,66503.43,databento
2023-08-31,BULL_100,INACTIVE,450.65,13.57,10.36,0.0,0.0,66503.43,66503.43,databento
2023-09-01,BULL_100,INACTIVE,450.92,13.09,10.36,0.0,0.0,66503.43,66503.43,databento
2023-09-05,BULL_100,INACTIVE,449.17,14.01,10.48,0.0,0.0,66503.43,66503.43,databento
2023-09-06,BULL_100,INACTIVE,446.1,14.45,10.7,0.0,0.0,66503.43,66503.43,databento
2023-09-07,BULL_100,INACTIVE,445.05,14.4,10.79,0.0,0.0,66503.43,66503.43,databento
2023-09-08,DEFENSIVE_SPY,INACTIVE,445.11,13.84,10.79,0.0,0.0,66503.43,66503.43,databento
2023-09-11,DEFENSIVE_SPY,INACTIVE,448.05,13.8,10.58,0.0,0.0,66503.43,66503.43,databento
2023-09-12,DEFENSIVE_SPY,INACTIVE,446.01,14.23,10.73,0.0,0.0,66503.43,66503.43,databento
2023-09-13,DEFENSIVE_SPY,INACTIVE,447.0,13.48,10.67,0.0,0.0,66503.43,66503.43,databento
2023-09-14,DEFENSIVE_SPY,INACTIVE,450.67,12.82,10.42,0.0,0.0,66503.43,66503.43,databento
2023-09-15,DEFENSIVE_SPY,INACTIVE,443.29,13.79,10.81,0.0,0.0,66503.43,66503.43,databento
2023-09-18,DEFENSIVE_SPY,INACTIVE,443.88,14.0,10.79,0.0,0.0,66503.43,66503.43,databento
2023-09-19,DEFENSIVE_BOTH,INACTIVE,442.86,14.11,10.87,0.0,0.0,66503.43,66503.43,databento
2023-09-20,DEFENSIVE_BOTH,INACTIVE,437.87,15.14,11.07,0.0,0.0,66503.43,66503.43,databento
2023-09-21,DEFENSIVE_BOTH,INACTIVE,431.11,17.54,11.6,0.0,0.0,66503.43,66503.43,databento
2023-09-22,DEFENSIVE_BOTH,INACTIVE,430.65,17.2,11.61,0.0,0.0,66503.43,66503.43,databento
2023-09-25,DEFENSIVE_BOTH,INACTIVE,432.12,16.9,11.53,0.0,0.0,66503.43,66503.43,databento
2023-09-26,DEFENSIVE_BOTH,INACTIVE,426.55,18.94,11.98,0.0,0.0,66503.43,66503.43,databento
