date,state,spy_close,upro_close,vix,shares_held,cash_held,portfolio_value,upro_allocation_pct,data_source
2023-05-05,BULL_100,412.25,38.69,17.19,5831.8789,2116.9,227752.3,99.1,databento
2023-05-08,BULL_100,412.51,38.8,16.98,5831.8789,2116.9,228393.8,99.1,databento
2023-05-09,BULL_100,411.35,38.42,17.71,5831.8789,2116.9,226177.69,99.1,databento
2023-05-10,BULL_100,413.34,38.99,16.94,5831.8789,2116.9,229501.86,99.1,databento
2023-05-11,BULL_100,412.43,38.73,16.93,5831.8789,2116.9,227985.57,99.1,databento
2023-05-12,BULL_100,410.84,38.3,17.03,5831.8789,2116.9,225477.86,99.1,databento
2023-05-15,BULL_100,412.56,38.71,17.12,5831.8789,2116.9,227868.93,99.1,databento
2023-05-16,BULL_100,410.81,38.21,17.99,5831.8789,2116.9,224952.99,99.1,databento
2023-05-17,BULL_100,414.96,39.34,16.87,5831.8789,2116.9,231543.02,99.1,databento
2023-05-18,BULL_100,419.89,40.72,16.05,5831.8789,2116.9,239591.01,99.1,databento
2023-05-19,BULL_100,418.6,40.32,16.81,5831.8789,2116.9,237258.26,99.1,databento
2023-05-22,BULL_100,419.94,40.69,17.21,5831.8789,2116.9,239416.05,99.1,databento
2023-05-23,BULL_100,414.73,39.18,18.53,5831.8789,2116.9,230609.92,99.1,databento
2023-05-24,BULL_100,412.9,38.62,20.03,5831.8789,2116.9,227344.06,99.1,databento
2023-05-25,BULL_100,413.88,38.86,19.14,5831.8789,2116.9,228743.72,99.1,databento
2023-05-26,BULL_100,420.6,40.69,17.95,5831.8789,2116.9,239416.05,99.1,databento
2023-05-30,BULL_100,420.29,40.66,17.46,5831.8789,2116.9,239241.1,99.1,databento
2023-05-31,BULL_100,418.42,40.07,17.94,5831.8789,2116.9,235800.29,99.1,databento
2023-06-01,BULL_100,422.0,41.06,15.65,5831.8789,2116.9,241573.85,99.1,databento
2023-06-02,BULL_100,428.02,42.78,14.6,5831.8789,2116.9,251604.68,99.2,databento
2023-06-05,BULL_100,426.64,42.38,14.73,5831.8789,2116.9,249271.93,99.2,databento
2023-06-06,BULL_100,428.48,42.92,13.96,5831.8789,2116.9,252421.14,99.2,databento
2023-06-07,BULL_100,426.62,42.35,13.94,5831.8789,2116.9,249096.97,99.2,databento
2023-06-08,BULL_100,428.82,42.98,13.65,5831.8789,2116.9,252771.06,99.2,databento
2023-06-09,BULL_100,429.9,43.33,13.83,5831.8789,2116.9,254812.21,99.2,databento
2023-06-12,BULL_100,433.8,44.48,15.01,5831.8789,2116.9,261518.88,99.2,databento
2023-06-13,BULL_100,436.77,45.32,14.61,5831.8789,2116.9,266417.65,99.2,databento
2023-06-14,BULL_100,437.26,45.48,13.88,5831.8789,2116.9,267350.75,99.2,databento
2023-06-15,BULL_100,441.88,46.88,14.5,5831.8789,2116.9,275515.38,99.2,databento
2023-06-16,BULL_TRIMMED,439.5,46.63,13.54,4407.6895,69013.21,274543.78,74.9,databento
2023-06-20,BULL_TRIMMED,437.42,45.92,13.88,4407.6895,69013.21,271414.32,74.6,databento
2023-06-21,BULL_TRIMMED,435.0,45.0,13.2,4407.6895,69013.21,267359.24,74.2,databento
2023-06-22,BULL_TRIMMED,436.68,45.48,12.91,4407.6895,69013.21,269474.93,74.4,databento
2023-06-23,BULL_TRIMMED,432.79,44.32,13.44,4407.6895,69013.21,264362.01,73.9,databento
2023-06-26,BULL_100,432.25,44.07,14.25,5907.6371,2599.85,262949.41,99.0,databento
2023-06-27,BULL_100,435.45,45.03,13.74,5907.6371,2599.85,268620.75,99.0,databento
2023-06-28,BULL_100,436.95,45.49,13.43,5907.6371,2599.85,271338.26,99.0,databento
2023-06-29,BULL_100,438.3,45.85,13.54,5907.6371,2599.85,273465.01,99.0,databento
2023-06-30,BULL_100,442.87,47.26,13.59,5907.6371,2599.85,281794.78,99.1,databento
2023-07-03,BULL_100,443.87,47.57,13.57,5907.6371,2599.85,283626.14,99.1,databento
2023-07-05,BULL_100,442.83,47.2,14.18,5907.6371,2599.85,281440.32,99.1,databento
2023-07-06,BULL_100,439.49,46.11,15.44,5907.6371,2599.85,275000.99,99.1,databento
2023-07-07,BULL_100,438.65,45.73,14.83,5907.6371,2599.85,272756.09,99.0,databento
2023-07-10,BULL_100,439.68,46.12,15.07,5907.6371,2599.85,275060.07,99.1,databento
2023-07-11,BULL_100,442.42,46.96,14.84,5907.6371,2599.85,280022.49,99.1,databento
2023-07-12,BULL_100,446.4,48.2,13.54,5907.6371,2599.85,287347.96,99.1,databento
2023-07-13,BULL_100,449.37,49.08,13.61,5907.6371,2599.85,292546.68,99.1,databento
2023-07-14,BULL_100,449.14,48.95,13.34,5907.6371,2599.85,291778.68,99.1,databento
2023-07-17,BULL_100,450.29,49.44,13.48,5907.6371,2599.85,294673.43,99.1,databento
2023-07-18,BULL_100,454.05,50.61,13.3,5907.6371,2599.85,301585.36,99.1,databento
2023-07-19,BULL_100,454.0,50.57,13.76,5907.6371,2599.85,301349.06,99.1,databento
2023-07-20,BULL_100,452.25,49.94,13.99,5907.6371,2599.85,297627.24,99.1,databento
2023-07-21,BULL_100,451.95,49.92,13.6,5907.6371,2599.85,297509.09,99.1,databento
2023-07-24,BULL_100,454.31,50.6,13.91,5907.6371,2599.85,301526.28,99.1,databento
2023-07-25,BULL_100,455.32,50.9,13.86,5907.6371,2599.85,303298.58,99.1,databento
2023-07-26,BULL_100,455.6,50.98,13.19,5907.6371,2599.85,303771.19,99.1,databento
2023-07-27,BULL_100,452.74,49.99,14.41,5907.6371,2599.85,297922.63,99.1,databento
2023-07-28,BULL_100,457.08,51.45,13.33,5907.6371,2599.85,306547.78,99.2,databento
2023-07-31,BULL_100,457.81,51.6,13.63,5907.6371,2599.85,307433.92,99.2,databento
2023-08-01,BULL_100,454.98,50.61,13.93,5907.6371,2599.85,301585.36,99.1,databento
2023-08-02,BULL_100,450.85,49.23,16.09,5907.6371,2599.85,293432.82,99.1,databento
2023-08-03,BULL_100,449.87,48.85,15.92,5907.6371,2599.85,291187.92,99.1,databento
2023-08-04,BULL_100,446.89,47.73,17.1,5907.6371,2599.85,284571.37,99.1,databento
2023-08-07,BULL_100,450.72,49.08,15.77,5907.6371,2599.85,292546.68,99.1,databento
2023-08-08,BULL_100,448.65,48.42,15.99,5907.6371,2599.85,288647.64,99.1,databento
2023-08-09,BULL_100,446.8,47.78,15.96,5907.6371,2599.85,284866.75,99.1,databento
2023-08-10,BULL_100,446.44,47.6,15.85,5907.6371,2599.85,283803.37,99.1,databento
2023-08-11,BULL_100,445.82,47.39,14.84,5907.6371,2599.85,282562.77,99.1,databento
2023-08-14,BULL_100,448.51,48.23,14.82,5907.6371,2599.85,287525.18,99.1,databento
2023-08-15,BULL_100,443.15,46.49,16.46,5907.6371,2599.85,277245.9,99.1,databento
2023-08-16,BULL_100,439.54,45.33,16.78,5907.6371,2599.85,270393.04,99.0,databento
2023-08-17,DEFENSIVE,436.07,44.2,17.89,2982.3883,135617.49,267439.05,49.3,databento
2023-08-18,DEFENSIVE,436.16,44.29,17.3,2982.3883,135617.49,267707.47,49.3,databento
2023-08-21,DEFENSIVE,438.65,44.94,17.13,2982.3883,135617.49,269646.02,49.7,databento
2023-08-22,DEFENSIVE,438.19,44.79,16.97,2982.3883,135617.49,269198.66,49.6,databento
2023-08-23,DEFENSIVE,445.09,46.9,15.98,2982.3883,135617.49,275491.5,50.8,databento
2023-08-24,DEFENSIVE,437.19,44.4,17.2,2982.3883,135617.49,268035.53,49.4,databento
2023-08-25,DEFENSIVE,439.65,45.22,15.68,2982.3883,135617.49,270481.09,49.9,databento
2023-08-28,DEFENSIVE,442.83,46.08,15.08,2982.3883,135617.49,273045.94,50.3,databento
2023-08-29,DEFENSIVE,449.45,48.11,14.45,2982.3883,135617.49,279100.19,51.4,databento
2023-08-30,DEFENSIVE,451.08,48.63,13.88,2982.3883,135617.49,280651.03,51.7,databento
2023-08-31,BULL_100,450.65,48.43,13.57,5700.4423,2733.38,278805.8,99.0,databento
2023-09-01,BULL_100,450.92,48.47,13.09,5700.4423,2733.38,279033.82,99.0,databento
2023-09-05,BULL_100,449.17,47.92,14.01,5700.4423,2733.38,275898.57,99.0,databento
2023-09-06,BULL_100,446.1,46.92,14.45,5700.4423,2733.38,270198.13,99.0,databento
2023-09-07,BULL_100,445.05,46.51,14.4,5700.4423,2733.38,267860.95,99.0,databento
2023-09-08,DEFENSIVE,445.11,46.72,13.84,2879.4614,134506.0,269034.44,50.0,databento
2023-09-11,DEFENSIVE,448.05,47.43,13.8,2879.4614,134506.0,271078.85,50.4,databento
2023-09-12,DEFENSIVE,446.01,46.76,14.23,2879.4614,134506.0,269149.61,50.0,databento
2023-09-13,DEFENSIVE,447.0,47.03,13.48,2879.4614,134506.0,269927.07,50.2,databento
2023-09-14,DEFENSIVE,450.67,48.17,12.82,2879.4614,134506.0,273209.65,50.8,databento
2023-09-15,DEFENSIVE,443.29,46.36,13.79,2879.4614,134506.0,267997.83,49.8,databento
2023-09-18,DEFENSIVE,443.88,46.46,14.0,2879.4614,134506.0,268285.78,49.9,databento
2023-09-19,DEFENSIVE,442.86,46.14,14.11,2879.4614,134506.0,267364.35,49.7,databento
2023-09-20,DEFENSIVE,437.87,44.52,15.14,2879.4614,134506.0,262699.62,48.8,databento
2023-09-21,DEFENSIVE,431.11,42.38,17.54,2879.4614,134506.0,256537.57,47.6,databento
2023-09-22,DEFENSIVE,430.65,42.21,17.2,2879.4614,134506.0,256048.06,47.5,databento
2023-09-25,DEFENSIVE,432.12,42.64,16.9,2879.4614,134506.0,257286.23,47.7,databento
2023-09-26,DEFENSIVE,426.55,40.99,18.94,2879.4614,134506.0,252535.12,46.7,databento
2023-09-27,DEFENSIVE,426.66,41.0,18.22,2879.4614,134506.0,252563.92,46.7,databento
2023-09-28,DEFENSIVE,428.67,41.52,17.34,2879.4614,134506.0,254061.24,47.1,databento
2023-09-29,DEFENSIVE,427.45,41.23,17.52,2879.4614,134506.0,253226.19,46.9,databento
2023-10-02,DEFENSIVE,427.38,41.14,17.61,2879.4614,134506.0,252967.04,46.8,databento
2023-10-03,DEFENSIVE,421.58,39.44,19.78,2879.4614,134506.0,248071.96,45.8,databento
2023-10-04,DEFENSIVE,424.14,40.16,18.58,2879.4614,134506.0,250145.17,46.2,databento
2023-10-05,DEFENSIVE,423.92,40.02,18.49,2879.4614,134506.0,249742.04,46.1,databento
2023-10-06,DEFENSIVE,430.2,41.7,17.45,2879.4614,134506.0,254579.54,47.2,databento
2023-10-09,DEFENSIVE,432.26,42.39,17.7,2879.4614,134506.0,256566.37,47.6,databento
2023-10-10,DEFENSIVE,434.62,43.05,17.03,2879.4614,134506.0,258466.81,48.0,databento
2023-10-11,DEFENSIVE,437.36,43.86,16.09,2879.4614,134506.0,260799.18,48.4,databento
2023-10-12,DEFENSIVE,433.94,42.81,16.69,2879.4614,134506.0,257775.74,47.8,databento
2023-10-13,DEFENSIVE,430.51,41.78,19.32,2879.4614,134506.0,254809.9,47.2,databento
2023-10-16,DEFENSIVE,436.08,43.37,17.21,2879.4614,134506.0,259388.24,48.1,databento
2023-10-17,DEFENSIVE,435.05,43.06,17.88,2879.4614,134506.0,258495.61,48.0,databento
2023-10-18,DEFENSIVE,430.4,41.59,19.22,2879.4614,134506.0,254262.8,47.1,databento
2023-10-19,DEFENSIVE,425.79,40.24,21.4,2879.4614,134506.0,250375.53,46.3,databento
2023-10-20,DEFENSIVE,420.8,38.86,21.71,2879.4614,134506.0,246401.87,45.4,databento
2023-10-23,CASH,421.8,39.11,20.37,0.0,245761.36,245761.36,0.0,databento
2023-10-24,CASH,423.3,39.5,18.97,0.0,245761.36,245761.36,0.0,databento
2023-10-25,SMA_RECOVERY,415.72,37.37,20.19,4709.2749,61324.63,237310.23,74.2,databento
2023-10-26,CASH,414.86,37.11,20.68,0.0,235759.75,235759.75,0.0,databento
2023-10-27,CASH,410.38,35.9,21.27,0.0,235759.75,235759.75,0.0,databento
2023-10-30,CASH,415.15,37.15,19.75,0.0,235759.75,235759.75,0.0,databento
2023-10-31,CASH,417.35,37.67,18.14,0.0,235759.75,235759.75,0.0,databento
2023-11-01,CASH,423.6,39.39,16.87,0.0,235759.75,235759.75,0.0,databento
2023-11-02,SMA_RECOVERY,429.89,41.08,15.66,4485.5355,58829.1,243094.9,75.8,databento
2023-11-03,BULL_100,435.27,42.56,14.91,5856.0096,2399.04,251630.81,99.0,databento
2023-11-06,BULL_100,434.88,42.48,14.89,5856.0096,2399.04,251162.33,99.0,databento
2023-11-07,BULL_100,436.76,43.03,14.81,5856.0096,2399.04,254383.13,99.1,databento
2023-11-08,BULL_100,436.61,42.95,14.45,5856.0096,2399.04,253914.65,99.1,databento
2023-11-09,BULL_100,433.63,42.04,15.29,5856.0096,2399.04,248585.68,99.0,databento
2023-11-10,BULL_100,439.96,43.75,14.17,5856.0096,2399.04,258599.46,99.1,databento
2023-11-13,BULL_100,440.38,43.98,14.76,5856.0096,2399.04,259946.34,99.1,databento
2023-11-14,BULL_100,449.35,46.65,14.16,5856.0096,2399.04,275581.89,99.1,databento
2023-11-15,BULL_100,449.36,46.64,14.18,5856.0096,2399.04,275523.33,99.1,databento
2023-11-16,BULL_100,450.38,46.9,14.32,5856.0096,2399.04,277045.89,99.1,databento
2023-11-17,BULL_100,450.25,46.95,13.8,5856.0096,2399.04,277338.69,99.1,databento
2023-11-20,BULL_100,454.41,48.15,13.41,5856.0096,2399.04,284365.9,99.2,databento
2023-11-21,BULL_100,452.73,47.56,13.35,5856.0096,2399.04,280910.86,99.1,databento
2023-11-22,BULL_100,454.71,48.16,12.85,5856.0096,2399.04,284424.46,99.2,databento
2023-11-24,BULL_100,455.39,48.34,12.46,5856.0096,2399.04,285478.54,99.2,databento
2023-11-27,BULL_100,454.81,48.15,12.69,5856.0096,2399.04,284365.9,99.2,databento
2023-11-28,BULL_100,455.02,48.2,12.69,5856.0096,2399.04,284658.7,99.2,databento
2023-11-29,BULL_100,454.88,48.13,12.98,5856.0096,2399.04,284248.78,99.2,databento
2023-11-30,BULL_100,456.09,48.47,12.92,5856.0096,2399.04,286239.83,99.2,databento
2023-12-01,BULL_100,459.74,49.63,12.63,5856.0096,2399.04,293032.8,99.2,databento
2023-12-04,BULL_100,455.95,48.39,13.08,5856.0096,2399.04,285771.34,99.2,databento
2023-12-05,BULL_100,456.74,48.63,12.85,5856.0096,2399.04,287176.79,99.2,databento
2023-12-06,BULL_100,454.51,47.9,12.97,5856.0096,2399.04,282901.9,99.2,databento
2023-12-07,BULL_100,457.76,48.88,13.06,5856.0096,2399.04,288640.79,99.2,databento
2023-12-08,BULL_100,460.4,49.62,12.35,5856.0096,2399.04,292974.24,99.2,databento
2023-12-11,BULL_100,462.03,50.18,12.63,5856.0096,2399.04,296253.6,99.2,databento
2023-12-12,BULL_100,464.71,51.07,12.07,5856.0096,2399.04,301465.45,99.2,databento
2023-12-13,BULL_100,471.31,53.11,12.19,5856.0096,2399.04,313411.71,99.2,databento
2023-12-14,BULL_TRIMMED,471.69,53.26,12.48,4425.6764,78790.68,314502.2,74.9,databento
2023-12-15,BULL_TRIMMED,469.95,53.29,12.28,4425.6764,78790.68,314634.97,75.0,databento
2023-12-18,BULL_TRIMMED,471.79,53.97,12.56,4425.6764,78790.68,317644.43,75.2,databento
2023-12-19,BULL_TRIMMED,474.6,54.91,12.53,4425.6764,78790.68,321804.57,75.5,databento
2023-12-20,BULL_TRIMMED,468.86,52.77,13.67,4425.6764,78790.68,312333.62,74.8,databento
2023-12-21,BULL_TRIMMED,472.59,53.92,13.65,4425.6764,78790.68,317423.15,75.2,databento
2023-12-22,BULL_TRIMMED,473.19,54.09,13.03,4425.6764,78790.68,318175.51,75.2,databento
2023-12-26,BULL_TRIMMED,475.81,55.02,12.99,4425.6764,78790.68,322291.39,75.6,databento
2023-12-27,BULL_TRIMMED,476.55,55.26,12.43,4425.6764,78790.68,323353.56,75.6,databento
2023-12-28,BULL_TRIMMED,477.0,55.33,12.47,4425.6764,78790.68,323663.35,75.7,databento
2023-12-29,BULL_TRIMMED,475.25,54.61,12.45,4425.6764,78790.68,320476.87,75.4,databento
2024-01-02,BULL_TRIMMED,472.64,53.78,13.2,4425.6764,78790.68,316803.55,75.1,databento
2024-01-03,BULL_TRIMMED,469.08,52.51,14.04,4425.6764,78790.68,311182.95,74.7,databento
2024-01-04,BULL_100,467.84,52.08,14.13,5863.5167,3072.11,308444.07,99.0,databento
2024-01-05,BULL_100,468.35,52.09,13.35,5863.5167,3072.11,308502.7,99.0,databento
2024-01-08,BULL_100,474.21,54.14,13.08,5863.5167,3072.11,320522.91,99.0,databento
2024-01-09,BULL_100,473.77,53.9,12.76,5863.5167,3072.11,319115.67,99.0,databento
2024-01-10,BULL_100,476.8,55.0,12.69,5863.5167,3072.11,325565.53,99.1,databento
2024-01-11,BULL_100,476.05,54.62,12.44,5863.5167,3072.11,323337.4,99.0,databento
2024-01-12,BULL_100,475.7,54.6,12.7,5863.5167,3072.11,323220.13,99.0,databento
2024-01-16,BULL_100,475.08,54.31,13.84,5863.5167,3072.11,321519.71,99.0,databento
2024-01-17,BULL_100,472.2,53.3,14.79,5863.5167,3072.11,315597.56,99.0,databento
2024-01-18,BULL_100,476.88,54.78,14.13,5863.5167,3072.11,324275.56,99.1,databento
2024-01-19,BULL_100,482.44,56.79,13.3,5863.5167,3072.11,336061.23,99.1,databento
2024-01-22,BULL_100,483.63,57.09,13.19,5863.5167,3072.11,337820.28,99.1,databento
2024-01-23,BULL_100,485.83,57.88,12.55,5863.5167,3072.11,342452.46,99.1,databento
2024-01-24,BULL_100,485.34,57.7,13.14,5863.5167,3072.11,341397.03,99.1,databento
2024-01-25,BULL_100,487.09,58.24,13.45,5863.5167,3072.11,344563.33,99.1,databento
2024-01-26,BULL_100,486.95,58.23,13.26,5863.5167,3072.11,344504.69,99.1,databento
2024-01-29,BULL_100,491.09,59.63,13.6,5863.5167,3072.11,352713.62,99.1,databento
2024-01-30,BULL_TRIMMED,488.91,58.83,13.31,4436.2578,88172.67,349157.71,74.7,databento
2024-01-31,BULL_TRIMMED,483.7,56.9,14.35,4436.2578,88172.67,340595.74,74.1,databento
2024-02-01,BULL_100,491.64,59.64,13.88,5918.4944,3368.59,356347.6,99.1,databento
2024-02-02,BULL_100,494.27,60.67,13.85,5918.4944,3368.59,362443.65,99.1,databento
2024-02-05,BULL_100,492.17,59.82,13.67,5918.4944,3368.59,357412.93,99.1,databento
2024-02-06,BULL_100,493.79,60.41,13.06,5918.4944,3368.59,360904.84,99.1,databento
2024-02-07,BULL_100,497.9,61.81,12.83,5918.4944,3368.59,369190.73,99.1,databento
2024-02-08,BULL_100,498.25,61.92,12.79,5918.4944,3368.59,369841.76,99.1,databento
2024-02-09,BULL_100,501.0,62.94,12.93,5918.4944,3368.59,375878.63,99.1,databento
2024-02-12,BULL_100,500.55,62.69,13.93,5918.4944,3368.59,374399.0,99.1,databento
2024-02-13,BULL_100,494.26,60.32,15.85,5918.4944,3368.59,360372.17,99.1,databento
2024-02-14,BULL_100,498.95,61.98,14.38,5918.4944,3368.59,370196.87,99.1,databento
2024-02-15,BULL_100,502.2,63.13,14.01,5918.4944,3368.59,377003.14,99.1,databento
2024-02-16,BULL_100,498.76,61.86,14.24,5918.4944,3368.59,369486.65,99.1,databento
2024-02-20,BULL_100,496.33,60.88,15.42,5918.4944,3368.59,363686.53,99.1,databento
2024-02-21,BULL_100,499.68,62.12,15.34,5918.4944,3368.59,371025.46,99.1,databento
2024-02-22,BULL_100,507.75,64.97,14.54,5918.4944,3368.59,387893.17,99.1,databento
2024-02-23,BULL_100,507.16,64.82,13.75,5918.4944,3368.59,387005.4,99.1,databento
2024-02-26,BULL_100,505.91,64.27,13.74,5918.4944,3368.59,383750.23,99.1,databento
2024-02-27,BULL_100,506.76,64.63,13.43,5918.4944,3368.59,385880.88,99.1,databento
2024-02-28,BULL_100,505.05,63.9,13.84,5918.4944,3368.59,381560.38,99.1,databento
2024-02-29,BULL_100,508.08,64.96,13.4,5918.4944,3368.59,387833.99,99.1,databento
2024-03-01,BULL_100,512.05,66.5,13.11,5918.4944,3368.59,396948.47,99.2,databento
2024-03-04,BULL_100,511.55,66.26,13.49,5918.4944,3368.59,395528.03,99.1,databento
2024-03-05,BULL_100,507.35,64.61,14.46,5918.4944,3368.59,385762.51,99.1,databento
2024-03-06,BULL_100,509.65,65.4,14.5,5918.4944,3368.59,390438.12,99.1,databento
2024-03-07,BULL_100,514.69,67.34,14.44,5918.4944,3368.59,401920.0,99.2,databento
2024-03-08,BULL_100,511.72,66.14,14.74,5918.4944,3368.59,394817.81,99.1,databento
2024-03-11,BULL_100,512.64,66.44,15.22,5918.4944,3368.59,396593.36,99.2,databento
2024-03-12,BULL_100,517.04,68.12,13.84,5918.4944,3368.59,406536.43,99.2,databento
2024-03-13,BULL_100,516.57,67.9,13.75,5918.4944,3368.59,405234.36,99.2,databento
2024-03-14,BULL_100,514.22,66.88,14.4,5918.4944,3368.59,399197.5,99.2,databento
2024-03-15,BULL_100,509.79,65.78,14.41,5918.4944,3368.59,392687.15,99.1,databento
2024-03-18,BULL_100,512.42,66.75,14.33,5918.4944,3368.59,398428.09,99.2,databento
2024-03-19,BULL_100,515.45,67.94,13.82,5918.4944,3368.59,405471.1,99.2,databento
2024-03-20,BULL_100,521.87,70.33,13.04,5918.4944,3368.59,419616.3,99.2,databento
2024-03-21,BULL_100,522.84,70.67,12.92,5918.4944,3368.59,421628.59,99.2,databento
2024-03-22,BULL_100,520.75,69.87,13.06,5918.4944,3368.59,416893.79,99.2,databento
2024-03-25,BULL_100,520.45,69.65,13.19,5918.4944,3368.59,415591.73,99.2,databento
2024-03-26,BULL_100,519.7,69.28,13.24,5918.4944,3368.59,413401.88,99.2,databento
2024-03-27,BULL_100,522.41,70.27,12.78,5918.4944,3368.59,419261.19,99.2,databento
2024-03-28,BULL_100,523.0,70.65,13.01,5918.4944,3368.59,421510.22,99.2,databento
2024-04-01,BULL_100,521.66,69.92,13.65,5918.4944,3368.59,417189.72,99.2,databento
2024-04-02,BULL_100,518.75,68.73,14.61,5918.4944,3368.59,410146.71,99.2,databento
2024-04-03,BULL_100,520.7,69.45,14.33,5918.4944,3368.59,414408.03,99.2,databento
2024-04-04,BULL_100,513.38,66.51,16.35,5918.4944,3368.59,397007.65,99.2,databento
2024-04-05,BULL_100,518.68,68.66,16.03,5918.4944,3368.59,409732.42,99.2,databento
2024-04-08,BULL_100,518.8,68.54,15.19,5918.4944,3368.59,409022.2,99.2,databento
2024-04-09,BULL_100,519.54,68.81,14.98,5918.4944,3368.59,410620.19,99.2,databento
2024-04-10,BULL_100,513.15,66.3,15.8,5918.4944,3368.59,395764.77,99.1,databento
2024-04-11,BULL_100,518.25,68.17,14.91,5918.4944,3368.59,406832.35,99.2,databento
2024-04-12,BULL_100,510.01,64.96,17.31,5918.4944,3368.59,387833.99,99.1,databento
2024-04-15,BULL_100,504.79,62.74,19.23,5918.4944,3368.59,374694.93,99.1,databento
2024-04-16,BULL_100,504.91,62.86,18.4,5918.4944,3368.59,375405.15,99.1,databento
2024-04-17,DEFENSIVE,501.06,61.4,18.21,2986.1486,186856.31,370205.83,49.5,databento
2024-04-18,DEFENSIVE,498.68,60.55,18.0,2986.1486,186856.31,367667.6,49.2,databento
2024-04-19,DEFENSIVE,494.75,59.14,18.71,2986.1486,186856.31,363457.13,48.6,databento
2024-04-22,DEFENSIVE,499.35,60.68,16.94,2986.1486,186856.31,368055.8,49.2,databento
2024-04-23,DEFENSIVE,506.52,63.26,15.69,2986.1486,186856.31,375760.06,50.3,databento
2024-04-24,DEFENSIVE,502.46,61.73,15.97,2986.1486,186856.31,371191.26,49.7,databento
2024-04-25,DEFENSIVE,507.11,63.4,15.37,2986.1486,186856.31,376178.13,50.3,databento
2024-04-26,DEFENSIVE,508.57,63.84,15.03,2986.1486,186856.31,377492.03,50.5,databento
2024-04-29,DEFENSIVE,509.83,64.38,14.67,2986.1486,186856.31,379104.55,50.7,databento
2024-04-30,DEFENSIVE,501.26,61.05,15.65,2986.1486,186856.31,369160.68,49.4,databento
2024-05-01,DEFENSIVE,502.29,61.38,15.39,2986.1486,186856.31,370146.11,49.5,databento
2024-05-02,DEFENSIVE,506.48,62.95,14.68,2986.1486,186856.31,374834.36,50.1,databento
2024-05-03,DEFENSIVE,512.45,64.95,13.49,2986.1486,186856.31,380806.66,50.9,databento
2024-05-06,DEFENSIVE,516.45,66.64,13.49,2986.1486,186856.31,385853.25,51.6,databento
2024-05-07,BULL_100,517.31,66.94,13.23,5735.1326,3751.2,387660.98,99.0,databento
2024-05-08,BULL_100,517.0,66.86,13.0,5735.1326,3751.2,387202.17,99.0,databento
2024-05-09,BULL_100,520.56,68.12,12.69,5735.1326,3751.2,394428.43,99.0,databento
2024-05-10,BULL_100,519.95,67.87,12.55,5735.1326,3751.2,392994.65,99.0,databento
2024-05-13,BULL_100,520.8,68.16,13.6,5735.1326,3751.2,394657.84,99.0,databento
2024-05-14,BULL_100,523.6,69.24,13.42,5735.1326,3751.2,400851.78,99.1,databento
2024-05-15,BULL_100,530.17,71.83,12.45,5735.1326,3751.2,415705.77,99.1,databento
2024-05-16,BULL_100,528.72,71.14,12.42,5735.1326,3751.2,411748.53,99.1,databento
2024-05-17,BULL_100,529.6,71.4,11.99,5735.1326,3751.2,413239.67,99.1,databento
2024-05-20,BULL_100,529.95,71.58,12.15,5735.1326,3751.2,414271.99,99.1,databento
2024-05-21,BULL_100,531.43,72.19,11.86,5735.1326,3751.2,417770.42,99.1,databento
2024-05-22,BULL_100,530.96,71.99,12.29,5735.1326,3751.2,416623.4,99.1,databento
2024-05-23,BULL_100,526.1,69.85,12.77,5735.1326,3751.2,404350.21,99.1,databento
2024-05-24,BULL_100,529.38,71.22,11.93,5735.1326,3751.2,412207.34,99.1,databento
2024-05-28,BULL_100,529.27,71.07,12.92,5735.1326,3751.2,411347.07,99.1,databento
2024-05-29,BULL_100,524.13,68.99,14.28,5735.1326,3751.2,399418.0,99.1,databento
2024-05-30,BULL_100,521.83,68.06,14.47,5735.1326,3751.2,394084.32,99.0,databento
2024-05-31,BULL_100,528.26,70.29,12.92,5735.1326,3751.2,406873.67,99.1,databento
2024-06-03,BULL_100,527.53,70.22,13.11,5735.1326,3751.2,406472.21,99.1,databento
2024-06-04,BULL_100,529.04,70.79,13.16,5735.1326,3751.2,409741.24,99.1,databento
2024-06-05,BULL_100,534.99,73.16,12.63,5735.1326,3751.2,423333.5,99.1,databento
2024-06-06,BULL_100,534.5,72.95,12.58,5735.1326,3751.2,422129.12,99.1,databento
2024-06-07,BULL_100,533.31,72.43,12.22,5735.1326,3751.2,419146.85,99.1,databento
2024-06-10,BULL_100,535.15,73.1,12.74,5735.1326,3751.2,422989.39,99.1,databento
2024-06-11,BULL_100,537.07,73.86,12.85,5735.1326,3751.2,427348.09,99.1,databento
2024-06-12,BULL_100,542.22,75.99,12.04,5735.1326,3751.2,439563.93,99.1,databento
2024-06-13,BULL_100,542.49,76.07,11.94,5735.1326,3751.2,440022.74,99.1,databento
2024-06-14,BULL_100,542.78,75.9,12.66,5735.1326,3751.2,439047.76,99.1,databento
2024-06-17,BULL_100,547.51,78.11,12.75,5735.1326,3751.2,451722.41,99.2,databento
2024-06-18,BULL_100,548.8,78.58,12.3,5735.1326,3751.2,454417.92,99.2,databento
2024-06-20,BULL_TRIMMED,547.17,77.79,13.28,4336.8587,114474.06,451838.3,74.7,databento
2024-06-21,BULL_TRIMMED,544.38,77.34,13.2,4336.8587,114474.06,449886.71,74.6,databento
2024-06-24,BULL_TRIMMED,543.05,76.73,13.33,4336.8587,114474.06,447241.23,74.4,databento
